SPEEDING_CRASH,SL,NL,P_TRUCK,AVG_AADT,SIGNAL_NUM,SIGNAL_PER_MILE,STOPPED_NUM,STOPPED_PER_MILE,MEDIAN_WIDTH,MEDIAN_TYPE,P_RESIDENTIAL,P_COMMERCIAL,P_INDUSTRIAL,P_AGRICULTURAL,P_INSTITUTIONAL,P_GOVERNMENTAL,LANDUSE_MIX,POP_DEN,PCT_POV,PCT_VEHICLE_0,PCT_OLD_YOUNG,PCT_MEANS_PEDBIC,DAILY_TRANSIT,PAVEMENT_CONDITION,ISLDTYPE,ISLDWIDTH,OSLDTYPE,OSLDWIDTH,SURF_TYPE,SURFACE_WIDTH,LANE_WIDTH,POLES_PER_MILE,P_SINGLE_SIDEWALK_ONLY,P_BOTH_SIDEWALK_ONLY,SIDEWALK_WIDTH,P_SINGLE_BIKELANE_ONLY,P_BOTH_BIKELANE_ONLY,P_SINGLE_BIKESLOT_ONLY,P_BOTH_BIKESLOT_ONLY,P_SINGLE_SHAREDPATH_ONLY,P_BOTH_SHAREDPATH_ONLY,SHAREDPATH_WIDTH,SHAREDPATH_DISTFMRD,FRQ_AM78,NARROW_LANE,ASPHALT_SURFACE,PRESENCE_OF_MEDIAN_ISL_AT_CROSS,HIGH_FREQ_TRANSIT
0,45,4,5.273568282,37750,0,0,13,13.87406617,28.66702241,0,0,0,0,0,0,0,0,2.60E-05,0.147947428,0.026977918,0.381409761,0.053587562,16,4,1,5.246531483,1,3.840981857,0,24,12,48.41860731,0,1,5,0,0,0,0,0,0,0,0,2,0,1,0,0
0,45,4,5.273568282,37750,0,0,13,13.87406617,28.66702241,0,0,0,0,0,0,0,0,2.60E-05,0.147947428,0.026977918,0.381409761,0.053587562,16,4,1,5.246531483,1,3.840981857,0,24,12,48.41860731,0,1,5,0,0,0,0,0,0,0,0,2,0,1,0,0
1,40,4,6.599453552,30333.16667,2,2.127433252,6,6.382299755,19.44686735,0,0.370631641,0.394473705,0.053082309,0.046793418,0.030560512,0.067736977,0.705549238,0,0,0,0,0,14,5,0,2,1,5.237740666,0,24,12,18.18210038,0.019146899,0.624401659,5,0,0,0,0,0,0,0,0,2,0,1,0,0
1,40,4,6.599453552,30333.16667,2,2.127433252,6,6.382299755,19.44686735,0,0.370631641,0.394473705,0.053082309,0.046793418,0.030560512,0.067736977,0.705549238,0,0,0,0,0,14,5,0,2,1,5.237740666,0,24,12,18.18210038,0.019146899,0.624401659,5,0,0,0,0,0,0,0,0,2,0,1,0,0
1,55,4,6.778723404,38500,2,1.701258932,4,3.402517863,40,0,0.492703573,0.199791477,0.007871183,0.192931292,0.03574962,0.064733323,0.653205047,0,0,0,0,0,36,3.5,0,2,1,4,0,24,12,38.76208553,0,1,5.17522967,0,0,0,0,0,0,0,0,4,0,1,0,1
1,55,4,6.778723404,38500,2,1.701258932,4,3.402517863,40,0,0.492703573,0.199791477,0.007871183,0.192931292,0.03574962,0.064733323,0.653205047,0,0,0,0,0,36,3.5,0,2,1,4,0,24,12,38.76208553,0,1,5.17522967,0,0,0,0,0,0,0,0,4,0,1,0,1
0,45,4,11.51378365,17476.88632,0,0,0,0,51.22404428,0,0.611441711,0.135424832,0.162525159,0.018249953,0.004115611,0.027201522,0.579169869,0.000129009,0.227766935,0.112187489,0.450056485,0.103535508,0,3,0,2,1,4,0,26,13,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0
0,45,4,11.51378365,17476.88632,0,0,0,0,51.22404428,0,0.611441711,0.135424832,0.162525159,0.018249953,0.004115611,0.027201522,0.579169869,0.000129009,0.227766935,0.112187489,0.450056485,0.103535508,0,3,0,2,1,4,0,26,13,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0
7,45,6,2.9,56333.31487,4,2.622171906,4,2.622171906,17.32841414,0,0.578234799,0.003095765,0,0,0.357781958,0.031699925,0,0,0,0,0,0,27.68490913,4.634548973,0,2,1,4,0,33.805634,11.26854467,24.3938988,0,0.999999344,5.134386398,0,0.999999344,0.158413271,0,0,0,0,0,3.460613641,1,1,0,0
7,45,6,2.9,56333.31487,4,2.622171906,4,2.622171906,17.32841414,0,0.578234799,0.003095765,0,0,0.357781958,0.031699925,0,0,0,0,0,0,27.68490913,4.634548973,0,2,1,4,0,33.805634,11.26854467,24.3938988,0,0.999999344,5.134386398,0,0.999999344,0.158413271,0,0,0,0,0,3.460613641,1,1,0,0
2,55,4,8.229108635,24850,0,0,6,4.146510021,39.94194886,0,0.053501902,0,0.858405976,0,0,0,0,4.01E-05,0.03801581,0.031753915,0.480979555,0.005915684,18,4.00967519,1,2,1,5.05805114,0,23.99032481,11.9951624,0,0,0.00967519,6,0,1,0.09122322,0,0,0,0,0,2,1,1,0,0
2,55,4,8.229108635,24850,0,0,6,4.146510021,39.94194886,0,0.053501902,0,0.858405976,0,0,0,0,4.01E-05,0.03801581,0.031753915,0.480979555,0.005915684,18,4.00967519,1,2,1,5.05805114,0,23.99032481,11.9951624,0,0,0.00967519,6,0,1,0.09122322,0,0,0,0,0,2,1,1,0,0
1,45,4,4.103553299,32906.66667,1,1.547044063,2,3.094088126,25,1,0.778374257,0.147446463,0.019166394,0,0.012744368,0.038060126,0,0,0,0,0,0,17.73660956,5,1,3,1,6,0,22,11,2.06896873,0,1,5,0,1,0.390619344,0,0,0,0,0,2.574863009,1,1,0,0
1,45,4,4.103553299,32906.66667,1,1.547044063,2,3.094088126,25,1,0.778374257,0.147446463,0.019166394,0,0.012744368,0.038060126,0,0,0,0,0,0,17.73660956,5,1,3,1,6,0,22,11,2.06896873,0,1,5,0,1,0.390619344,0,0,0,0,0,2.574863009,1,1,0,0
2,50,4,12.36394628,34062.83836,1,0.687171875,3,2.061515626,22,0,0.464851232,0.172599938,0.048466626,0.048438457,0.044892471,0.144359934,0.76203588,0,0,0,0,0,0,4.57424308,0,2,1,4,0,24,12,21.66799701,0.009677442,0.990322558,5,0.092138067,0.907861933,0.136804238,0.034358594,0,0,0,0,0,0,1,0,0
3,45,4,6.433333333,28241.83333,0,0,1,5.369905973,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,5.329379293,0,24,12,6.01657324,1,0,7.006567395,0,0,0,0,0,0,0,0,0,0,1,0,0
3,45,4,6.433333333,28241.83333,0,0,1,5.369905973,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,5.329379293,0,24,12,6.01657324,1,0,7.006567395,0,0,0,0,0,0,0,0,0,0,1,0,0
0,50,6,4.736585366,53842.66667,0,0,2,6.704659739,23,0,0.175589887,0.133805222,0.006089627,0.061125217,0,0.004066873,0,0,0,0,0,0,15,4.5,0,2,1,4,0,36,12,0,0.124036205,0.875963795,5.134024303,0,1,0,0,0,0,0,0,2,0,1,0,0
0,50,6,4.736585366,53842.66667,0,0,2,6.704659739,23,0,0.175589887,0.133805222,0.006089627,0.061125217,0,0.004066873,0,0,0,0,0,0,15,4.5,0,2,1,4,0,36,12,0,0.124036205,0.875963795,5.134024303,0,1,0,0,0,0,0,0,2,0,1,0,0
4,55,4,5.211864407,39500,2,0.83465487,7,2.921292046,41.46882564,0,0.863645762,0.014192663,0.059474226,0.006030336,0.023771824,0.007447863,0.295734983,0,0,0,0,0,0,4.75,1,2.313997162,1,4.500940753,0,24,12,0,0,0,0,0,1,0.127702195,0.000834655,0,0,0,0,0,0,1,0,0
4,55,4,5.211864407,39500,2,0.83465487,7,2.921292046,41.46882564,0,0.863645762,0.014192663,0.059474226,0.006030336,0.023771824,0.007447863,0.295734983,0,0,0,0,0,0,4.75,1,2.313997162,1,4.500940753,0,24,12,0,0,0,0,0,1,0.127702195,0.000834655,0,0,0,0,0,0,1,0,0
1,45,4,5.690342679,52990.83333,0,0,1,7.874015748,32,0,0.322713055,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,8,0,24,12,39.00779594,0.094488189,0.456692913,5.453125,0,0,0,0,0,0,0,0,0,0,1,0,0
1,45,4,5.690342679,52990.83333,0,0,1,7.874015748,32,0,0.322713055,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,8,0,24,12,39.00779594,0.094488189,0.456692913,5.453125,0,0,0,0,0,0,0,0,0,0,1,0,0
4,35,4,12.23465909,29431,1,1.232723382,14,17.25812735,10.03854973,1,0.958119321,0.027962926,0,0,0.004541448,0.00870461,0,2.88E-05,0.218141671,0.015143646,0.431739206,0.034992265,29,4.006424954,0,2,1,3.807172478,0,20.01284991,10.00642495,43.90918616,0.049308935,0.950691065,4.684029059,0,0,0,0,0,0,0,0,4,1,1,0,1
4,35,4,12.23465909,29431,1,1.232723382,14,17.25812735,10.03854973,1,0.958119321,0.027962926,0,0,0.004541448,0.00870461,0,2.88E-05,0.218141671,0.015143646,0.431739206,0.034992265,29,4.006424954,0,2,1,3.807172478,0,20.01284991,10.00642495,43.90918616,0.049308935,0.950691065,4.684029059,0,0,0,0,0,0,0,0,4,1,1,0,1
0,50,4,7.299118943,36377.66667,0,0,2,9.939913225,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,2,1,4,0,24,12,0,0,1,4.850901302,0,1,0,0,0,0,0,0,0,0,1,0,0
3,50,6,6.397435897,58250,2,4.887585533,1,2.443792766,40,0,0,0,0,0,0,0,0,8.50E-05,0.122265844,0.082099596,0.434538971,0,29.33626588,4,1,5,1,5,0,36,12,48.64637138,0,1,5,0,1,0.760508309,0,0,0,0,0,2.772238514,0,1,0,0
3,50,6,6.397435897,58250,2,4.887585533,1,2.443792766,40,0,0,0,0,0,0,0,0,8.50E-05,0.122265844,0.082099596,0.434538971,0,29.33626588,4,1,5,1,5,0,36,12,48.64637138,0,1,5,0,1,0.760508309,0,0,0,0,0,2.772238514,0,1,0,0
3,50,6,6.397435897,58250,2,4.887585533,1,2.443792766,40,0,0,0,0,0,0,0,0,8.50E-05,0.122265844,0.082099596,0.434538971,0,29.33626588,4,1,5,1,5,0,36,12,48.64637138,0,1,5,0,1,0.760508309,0,0,0,0,0,2.772238514,0,1,0,0
3,50,6,6.397435897,58250,2,4.887585533,1,2.443792766,40,0,0,0,0,0,0,0,0,8.50E-05,0.122265844,0.082099596,0.434538971,0,29.33626588,4,1,5,1,5,0,36,12,48.64637138,0,1,5,0,1,0.760508309,0,0,0,0,0,2.772238514,0,1,0,0
4,35,4,5.085276074,27500,3,4.697040864,6,9.394081729,28.34037889,0,0.23474126,0.615873256,0.040195484,0,0,0.108553628,0,8.57E-05,0.136692255,0.049043371,0.304663083,0.006315226,11,5,1,6.5,1,4,0,22,11,23.99548872,0,1,5,0,1,0.118521998,0,0,0,0,0,2,1,1,0,0
4,35,4,5.085276074,27500,3,4.697040864,6,9.394081729,28.34037889,0,0.23474126,0.615873256,0.040195484,0,0,0.108553628,0,8.57E-05,0.136692255,0.049043371,0.304663083,0.006315226,11,5,1,6.5,1,4,0,22,11,23.99548872,0,1,5,0,1,0.118521998,0,0,0,0,0,2,1,1,0,0
1,50,6,3.939204545,58514.5,0,0,6,7.157282475,31,0,0,0,0,0,0,0,0,0,0,0,0,0,37,5,0,2,1,4,0,36,12,91.66356185,0.044741366,0.955258634,5,0,0,0.103780596,0,0,0,0,0,4,0,1,0,1
1,50,6,3.939204545,58514.5,0,0,6,7.157282475,31,0,0,0,0,0,0,0,0,0,0,0,0,0,37,5,0,2,1,4,0,36,12,91.66356185,0.044741366,0.955258634,5,0,0,0.103780596,0,0,0,0,0,4,0,1,0,1
0,45,4,8.174742268,32562,0,0,5,7.082152975,25,0,0.480604991,0.185218844,0.035005874,0.007925671,0.052942621,0.147408318,0.71877124,7.22E-05,0.205012509,0.044689057,0.364048889,0.071485566,11.66472774,5,1,4.723796034,1,4,0,24,12,42.93492707,0.087818697,0,6,0,0,0,0,0,0,0,0,1.794573499,0,1,0,0
0,45,4,8.174742268,32562,0,0,5,7.082152975,25,0,0.480604991,0.185218844,0.035005874,0.007925671,0.052942621,0.147408318,0.71877124,7.22E-05,0.205012509,0.044689057,0.364048889,0.071485566,11.66472774,5,1,4.723796034,1,4,0,24,12,42.93492707,0.087818697,0,6,0,0,0,0,0,0,0,0,1.794573499,0,1,0,0
0,45,4,8.174742268,32562,0,0,5,7.082152975,25,0,0.480604991,0.185218844,0.035005874,0.007925671,0.052942621,0.147408318,0.71877124,7.22E-05,0.205012509,0.044689057,0.364048889,0.071485566,11.66472774,5,1,4.723796034,1,4,0,24,12,42.93492707,0.087818697,0,6,0,0,0,0,0,0,0,0,1.794573499,0,1,0,0
0,45,4,8.174742268,32562,0,0,5,7.082152975,25,0,0.480604991,0.185218844,0.035005874,0.007925671,0.052942621,0.147408318,0.71877124,7.22E-05,0.205012509,0.044689057,0.364048889,0.071485566,11.66472774,5,1,4.723796034,1,4,0,24,12,42.93492707,0.087818697,0,6,0,0,0,0,0,0,0,0,1.794573499,0,1,0,0
0,45,4,8.174742268,32562,0,0,5,7.082152975,25,0,0.480604991,0.185218844,0.035005874,0.007925671,0.052942621,0.147408318,0.71877124,7.22E-05,0.205012509,0.044689057,0.364048889,0.071485566,11.66472774,5,1,4.723796034,1,4,0,24,12,42.93492707,0.087818697,0,6,0,0,0,0,0,0,0,0,1.794573499,0,1,0,0
2,45,6,6.462576687,27583.33333,1,1.526729212,4,6.106916847,16,0,0.127891957,0.006736808,0,0,0.011254858,0.001139081,0,8.40E-05,0.364190012,0.12,0.466504263,0.052863436,62,5,0,2,1,8,0,36,12,59.38972697,0.102130551,0.897869449,9.163378503,0,1,0.227322346,0.088550294,0,0,0,0,8,0,1,0,1
2,45,6,6.462576687,27583.33333,1,1.526729212,4,6.106916847,16,0,0.127891957,0.006736808,0,0,0.011254858,0.001139081,0,8.40E-05,0.364190012,0.12,0.466504263,0.052863436,62,5,0,2,1,8,0,36,12,59.38972697,0.102130551,0.897869449,9.163378503,0,1,0.227322346,0.088550294,0,0,0,0,8,0,1,0,1
0,50,6,6.594157552,34006.47619,0,0,5,6.835269993,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,6,0,36,12,0,0,1,5.1367054,0,1,0,0,0,0,0,0,0,0,1,0,0
0,50,6,6.594157552,34006.47619,0,0,5,6.835269993,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,6,0,36,12,0,0,1,5.1367054,0,1,0,0,0,0,0,0,0,0,1,0,0
1,45,4,3.540638728,31756.54326,0,0,3,3.727171077,21.80792645,0,0.48653178,0.108933652,0.00961351,0,0.070589049,0.312108395,0,0,0,0,0,0,15,3,0,2,1,4,0,22,11,10.61411851,0,1,5.44465151,0,1,0,0,0,0,0,0,2,1,1,0,0
1,45,4,3.540638728,31756.54326,0,0,3,3.727171077,21.80792645,0,0.48653178,0.108933652,0.00961351,0,0.070589049,0.312108395,0,0,0,0,0,0,15,3,0,2,1,4,0,22,11,10.61411851,0,1,5.44465151,0,1,0,0,0,0,0,0,2,1,1,0,0
1,45,4,3.540638728,31756.54326,0,0,3,3.727171077,21.80792645,0,0.48653178,0.108933652,0.00961351,0,0.070589049,0.312108395,0,0,0,0,0,0,15,3,0,2,1,4,0,22,11,10.61411851,0,1,5.44465151,0,1,0,0,0,0,0,0,2,1,1,0,0
1,45,6,3.466935484,41257,1,3.657644477,2,7.315288954,22,0,0.568998155,0.317335059,0,0,0,0.004692579,0,6.09E-06,0.150919637,0.021849415,0.42472007,0.039191152,6,5,0,2,1,5,0,36,12,127.8037672,0,1,5.716532553,0,0,0,0,0,0,0,0,1,0,1,0,0
1,45,6,3.466935484,41257,1,3.657644477,2,7.315288954,22,0,0.568998155,0.317335059,0,0,0,0.004692579,0,6.09E-06,0.150919637,0.021849415,0.42472007,0.039191152,6,5,0,2,1,5,0,36,12,127.8037672,0,1,5.716532553,0,0,0,0,0,0,0,0,1,0,1,0,0
1,45,6,3.466935484,41257,1,3.657644477,2,7.315288954,22,0,0.568998155,0.317335059,0,0,0,0.004692579,0,6.09E-06,0.150919637,0.021849415,0.42472007,0.039191152,6,5,0,2,1,5,0,36,12,127.8037672,0,1,5.716532553,0,0,0,0,0,0,0,0,1,0,1,0,0
1,45,6,3.466935484,41257,1,3.657644477,2,7.315288954,22,0,0.568998155,0.317335059,0,0,0,0.004692579,0,6.09E-06,0.150919637,0.021849415,0.42472007,0.039191152,6,5,0,2,1,5,0,36,12,127.8037672,0,1,5.716532553,0,0,0,0,0,0,0,0,1,0,1,0,0
2,45,4,7.06243664,28721.59091,1,2.272727273,2,4.545454545,17.77272727,1,0.521635545,0,0,0,0,0.111428778,0,0,0,0,0,0,0,5,1,4,1,6.731818182,0,24,12,38.94294755,0.586363636,0.004545455,11.61068702,0,0,0,0,0,0,0,0,0,0,1,0,0
2,45,4,7.06243664,28721.59091,1,2.272727273,2,4.545454545,17.77272727,1,0.521635545,0,0,0,0,0.111428778,0,0,0,0,0,0,0,5,1,4,1,6.731818182,0,24,12,38.94294755,0.586363636,0.004545455,11.61068702,0,0,0,0,0,0,0,0,0,0,1,0,0
0,45,6,5.18816568,54666.66667,3,3.756818626,0,0,30.41700687,0,0.13988855,0.573872705,0,0.193993743,0,0.000130942,0,0,0,0,0,0,37.99192187,4,0,2,1,6.575299168,0,33.47541788,11.15847263,88.3720753,0.120218196,0.815915887,9.067254856,0,0,0,0,0,0,0,0,5,1,1,0,1
0,45,6,5.18816568,54666.66667,3,3.756818626,0,0,30.41700687,0,0.13988855,0.573872705,0,0.193993743,0,0.000130942,0,0,0,0,0,0,37.99192187,4,0,2,1,6.575299168,0,33.47541788,11.15847263,88.3720753,0.120218196,0.815915887,9.067254856,0,0,0,0,0,0,0,0,5,1,1,0,1
0,40,4,4.794031608,27127.17949,2,7.692307692,2,7.692307692,12,1,1,0,0,0,0,0,0,0,0,0,0,0,12,4,1,4,1,6.492307692,0,24,12,41.44972089,0.419230769,0.226923077,4.563876652,0,0,0,0,0,0,0,0,2,0,1,0,0
0,40,4,4.794031608,27127.17949,2,7.692307692,2,7.692307692,12,1,1,0,0,0,0,0,0,0,0,0,0,0,12,4,1,4,1,6.492307692,0,24,12,41.44972089,0.419230769,0.226923077,4.563876652,0,0,0,0,0,0,0,0,2,0,1,0,0
0,45,4,7.718095238,33581,0,0,3,20.27027027,18.28378378,0,0.524728687,0.153658043,0,0.003745213,0,0.020963447,0,8.31E-05,0.079878471,0.005802149,0.364089447,0.034424258,0,4,0,2,1,4,0,23.56081081,11.78040541,0,0,1,6.493243243,0,0,0,0,0,0,0,0,0,1,1,0,0
0,45,4,7.718095238,33581,0,0,3,20.27027027,18.28378378,0,0.524728687,0.153658043,0,0.003745213,0,0.020963447,0,8.31E-05,0.079878471,0.005802149,0.364089447,0.034424258,0,4,0,2,1,4,0,23.56081081,11.78040541,0,0,1,6.493243243,0,0,0,0,0,0,0,0,0,1,1,0,0
0,60,4,4.894186316,33988.28527,0,0,2,5.228088428,40,0,0.427669899,0.121205159,0.171382092,0,0.000875353,0.253143821,0,0,0,0,0,0,0,3,1,4,1,9.822702915,0,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,60,4,4.894186316,33988.28527,0,0,2,5.228088428,40,0,0.427669899,0.121205159,0.171382092,0,0.000875353,0.253143821,0,0,0,0,0,0,0,3,1,4,1,9.822702915,0,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,45,5,8.190449438,28812.66667,0,0,1,9.009009009,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,16.06756757,0,29,11.6,25.86945296,0.810810811,0,5,0.162162162,0.837837838,0.810810811,0,0,0,0,0,0,1,1,0,0
0,45,5,8.190449438,28812.66667,0,0,1,9.009009009,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,16.06756757,0,29,11.6,25.86945296,0.810810811,0,5,0.162162162,0.837837838,0.810810811,0,0,0,0,0,0,1,1,0,0
1,45,4,4.935866955,30232.72813,3,2.982996918,3,2.982996918,10.27781645,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3.5,0,2,1,4,0,20,10,4.892206089,0.84210003,0.134234861,6.01343003,0,0,0,0,0,0,0,0,1,1,1,0,0
1,45,4,4.935866955,30232.72813,3,2.982996918,3,2.982996918,10.27781645,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3.5,0,2,1,4,0,20,10,4.892206089,0.84210003,0.134234861,6.01343003,0,0,0,0,0,0,0,0,1,1,1,0,0
0,45,4,5.413089005,31666.66667,1,1.442826555,13,18.75674521,25.4822792,1,0,0,0,0,0,0.400766066,0,2.33E-06,0.220556745,0.094614265,0.434566145,0.201320132,27,4,0,2,1,6.870569801,0,22.66243918,11.33121959,10.6341066,0,1,5,0,0,0,0,0,0,0,0,4,1,1,0,1
0,45,4,5.413089005,31666.66667,1,1.442826555,13,18.75674521,25.4822792,1,0,0,0,0,0,0.400766066,0,2.33E-06,0.220556745,0.094614265,0.434566145,0.201320132,27,4,0,2,1,6.870569801,0,22.66243918,11.33121959,10.6341066,0,1,5,0,0,0,0,0,0,0,0,4,1,1,0,1
1,50,6,4.3988,41091.5,2,1.725327812,1,0.862663906,30,0,0.508448427,0.292480951,0.003357082,0.00987056,0.044615904,0.108524888,0.616209433,9.95E-05,0.038823529,0.015555556,0.177647059,0.03968254,25.01851744,4,1,2,1,5,0,34.70807453,11.56935818,58.17218647,0.038992409,0.961007591,7.543374978,0,1,0.243271222,0.023291925,0,0,0,0,4,1,1,0,1
1,50,6,4.3988,41091.5,2,1.725327812,1,0.862663906,30,0,0.508448427,0.292480951,0.003357082,0.00987056,0.044615904,0.108524888,0.616209433,9.95E-05,0.038823529,0.015555556,0.177647059,0.03968254,25.01851744,4,1,2,1,5,0,34.70807453,11.56935818,58.17218647,0.038992409,0.961007591,7.543374978,0,1,0.243271222,0.023291925,0,0,0,0,4,1,1,0,1
1,50,6,4.3988,41091.5,2,1.725327812,1,0.862663906,30,0,0.508448427,0.292480951,0.003357082,0.00987056,0.044615904,0.108524888,0.616209433,9.95E-05,0.038823529,0.015555556,0.177647059,0.03968254,25.01851744,4,1,2,1,5,0,34.70807453,11.56935818,58.17218647,0.038992409,0.961007591,7.543374978,0,1,0.243271222,0.023291925,0,0,0,0,4,1,1,0,1
0,50,6,2.391269841,60079.5,1,3.40367597,2,6.80735194,31,0,0,0,0,0,0,0,0,3.90E-05,0.381840796,0.191033138,0.208955224,0.228438228,34,5,0,2,1,4,0,36,12,13.40572899,0,1,5,0,0,0.336283186,0,0,0,0,0,4,0,1,0,1
0,50,6,2.391269841,60079.5,1,3.40367597,2,6.80735194,31,0,0,0,0,0,0,0,0,3.90E-05,0.381840796,0.191033138,0.208955224,0.228438228,34,5,0,2,1,4,0,36,12,13.40572899,0,1,5,0,0,0.336283186,0,0,0,0,0,4,0,1,0,1
2,35,4,5.2,26582.66667,1,2.336994625,1,2.336994625,20.61743398,1,0.98640287,0.007865518,0,0,0.001713271,0.000787162,0,0,0,0,0,0,13,3,0,2,1,6.580509465,0,24,12,79.62249907,0.546856742,0.336293527,5.999425067,0,0,0,0,0,0,0,0,2,0,1,0,0
2,35,4,5.2,26582.66667,1,2.336994625,1,2.336994625,20.61743398,1,0.98640287,0.007865518,0,0,0.001713271,0.000787162,0,0,0,0,0,0,13,3,0,2,1,6.580509465,0,24,12,79.62249907,0.546856742,0.336293527,5.999425067,0,0,0,0,0,0,0,0,2,0,1,0,0
2,45,5,2.166807554,29437.66667,0,0,0,0,20.55276382,0,0,1,0,0,0,0,0,0,0,0,0,0,15,3,0,2,1,4,0,30,12,38.40597304,0.201005025,0.798994975,6,0,0,0.24120603,0.195979899,0,0,0,0,2,0,1,0,0
2,45,5,2.166807554,29437.66667,0,0,0,0,20.55276382,0,0,1,0,0,0,0,0,0,0,0,0,0,15,3,0,2,1,4,0,30,12,38.40597304,0.201005025,0.798994975,6,0,0,0.24120603,0.195979899,0,0,0,0,2,0,1,0,0
2,55,4,6.778723404,38421.33333,2,1.44459717,6,4.333791511,40,0,0.250146846,0,0,0.013112323,0.01250423,0.722420283,0,7.87E-05,0.17947965,0.027209359,0.404738852,0.036054449,36,3.853926307,0,2,1,4,0,24,12,21.51122221,0,1,5.093876425,0,0,0,0,0,0,0,0,4,0,1,0,1
2,55,4,6.778723404,38421.33333,2,1.44459717,6,4.333791511,40,0,0.250146846,0,0,0.013112323,0.01250423,0.722420283,0,7.87E-05,0.17947965,0.027209359,0.404738852,0.036054449,36,3.853926307,0,2,1,4,0,24,12,21.51122221,0,1,5.093876425,0,0,0,0,0,0,0,0,4,0,1,0,1
0,45,4,9.64957889,15171.70977,0,0,3,6.5142336,23.76483617,0,0.595974941,0.020230319,0.011999721,0.024837294,0.004337302,0.168183301,0.570388197,0,0,0,0,0,9,3.967689401,0,2,1,5.279395479,0,24,12,10.44649765,0.045599635,0.63969774,5,0,0,0,0,0,0,0,0,1,0,1,0,0
0,50,6,3.517831474,59125.25077,1,2.021864442,7,14.15305109,19.66886511,0,0,0,0,0,0,0,0,6.55E-05,0.225573771,0,0.38515675,0,35.88352458,5,0,2,1,8.165040751,0,36,12,101.5690204,0.067920492,0,5,0,0,0,0,0,0,0,0,4,0,1,0,1
0,50,6,3.517831474,59125.25077,1,2.021864442,7,14.15305109,19.66886511,0,0,0,0,0,0,0,0,6.55E-05,0.225573771,0,0.38515675,0,35.88352458,5,0,2,1,8.165040751,0,36,12,101.5690204,0.067920492,0,5,0,0,0,0,0,0,0,0,4,0,1,0,1
0,40,4,6.501889815,19301.82113,1,1.803101334,9,16.22791201,30.8611612,0,0.990327594,0,0,0,0,0.00260338,0,3.54E-05,0.081005587,0,0.446927374,0,13,3,0,2,1,4,0,22.90155067,11.45077533,13.6971955,0.055896141,0.944103859,5.233908366,0.272268301,0,0,0,0,0,0,0,2,1,1,0,0
0,40,4,6.501889815,19301.82113,1,1.803101334,9,16.22791201,30.8611612,0,0.990327594,0,0,0,0,0.00260338,0,3.54E-05,0.081005587,0,0.446927374,0,13,3,0,2,1,4,0,22.90155067,11.45077533,13.6971955,0.055896141,0.944103859,5.233908366,0.272268301,0,0,0,0,0,0,0,2,1,1,0,0
2,45,6,8.246,49367.66667,1,4.255319149,2,8.510638298,25,0,0.930891803,0,0,0.030839033,0.016404374,0.001830492,0,7.68E-06,0.077664239,0.029149249,0.473741527,0.014338327,12.44680851,4,0,2,1,4,0,36,12,42.93492707,0,1,7.519148936,0,0,0,0,0,0,0,0,1.914893617,0,1,0,0
2,45,6,8.246,49367.66667,1,4.255319149,2,8.510638298,25,0,0.930891803,0,0,0.030839033,0.016404374,0.001830492,0,7.68E-06,0.077664239,0.029149249,0.473741527,0.014338327,12.44680851,4,0,2,1,4,0,36,12,42.93492707,0,1,7.519148936,0,0,0,0,0,0,0,0,1.914893617,0,1,0,0
1,35,4,3.538860104,31750,1,1.919385797,2,3.838771593,20,1,0,0,0,0,0,0,0,0,0,0,0,0,13.89673704,3,0,2,1,4,0,22.43761996,11.21880998,10.61411851,0,1,3.417466411,0,0.865642994,0,0,0,0,0,0,2,1,1,0,0
1,35,4,3.538860104,31750,1,1.919385797,2,3.838771593,20,1,0,0,0,0,0,0,0,0,0,0,0,0,13.89673704,3,0,2,1,4,0,22.43761996,11.21880998,10.61411851,0,1,3.417466411,0,0.865642994,0,0,0,0,0,0,2,1,1,0,0
1,35,4,3.538860104,31750,1,1.919385797,2,3.838771593,20,1,0,0,0,0,0,0,0,0,0,0,0,0,13.89673704,3,0,2,1,4,0,22.43761996,11.21880998,10.61411851,0,1,3.417466411,0,0.865642994,0,0,0,0,0,0,2,1,1,0,0
